,Unnamed: 0,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,amenities,bedrooms,beds,price,review_scores_value,review_scores_location,review_scores_rating,shared_bath,private_bath
6638,6638,1,1.1,43.7744239,11.2499965,0,0,7,0.17644222123142875,3.0,5.0,224.0,5.0,5.0,5.0,0.0,3.0
6639,6639,1,1.1,43.77883,11.25517,0,0,2,0.2461379678363503,1.0,1.0,89.0,4.6,4.88,4.58,0.0,1.0
6640,6640,1,1.1,43.76604,11.24046,0,0,4,0.21611861813494054,1.0,1.0,78.0,4.61,4.58,4.74,0.0,1.0
6641,6641,1,1.1,43.76936,11.24082,8,2,2,0.2606104036726251,1.0,1.0,62.0,4.68,4.57,4.69,0.0,1.5
6642,6642,1,1.1,43.76804,11.24226,0,0,2,0.19852052267095627,1.0,1.0,123.0,4.77,4.92,4.78,0.0,1.0
6643,6643,1,1.1,43.77602,11.24873,2,0,2,0.20274071022368673,1.0,1.0,81.0,4.42,4.92,4.39,0.0,1.0
6644,6644,1,1.1,43.77183,11.25689,0,0,2,0.22322498564561297,1.0,1.0,79.0,4.78,4.99,4.78,0.0,1.0
6645,6645,1,1.1,43.7688,11.24183,0,0,4,0.22471127595894558,1.0,2.0,76.0,4.9,4.91,4.87,0.0,1.0
6646,6646,1,1.1,43.76651,11.24413,2,0,4,0.2273893927099225,2.0,2.0,200.0,4.83,4.97,4.97,0.0,1.0
6647,6647,1,1.1,43.77534,11.25619,0,0,4,0.18419276124299627,2.0,2.0,99.0,4.8,4.98,4.77,0.0,1.0
6648,6648,1,1.1,43.77448,11.24997,0,0,6,0.20991839899429426,3.0,4.0,197.0,4.77,4.87,4.78,0.0,1.5
6649,6649,1,1.1,43.77015,11.24369,0,0,4,0.2945933791024841,1.0,1.0,80.0,4.68,4.93,4.69,0.0,1.0
6650,6650,1,1.1,43.76865,11.24138,33,0,2,0.2899940717815017,1.0,1.0,75.0,4.6,4.83,4.66,0.0,1.0
6651,6651,1,1.1,43.769657385498405,11.244477666914465,0,0,2,0.3257278447386372,1.0,1.0,149.0,1.0,5.0,3.0,0.0,1.0
6652,6652,1,1.1,43.7696484273599,11.246853098273276,0,0,6,0.24332709460448104,3.0,3.0,700.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,3.0
6653,6653,1,1.1,43.76702433735845,11.259213436073033,4,2,2,0.32287635845288987,1.0,1.0,239.0,4.673695140226933,4.81356026546778,4.689118430870908,2.5,0.0
6654,6654,1,1.3,43.76662,11.23878,13,0,2,0.32192704860891375,1.0,1.0,58.0,3.0,4.0,4.0,0.0,1.0
6655,6655,1,1.1,43.77652,11.24894,0,0,6,0.22757745432794144,3.0,4.0,230.0,4.81,4.94,4.89,0.0,2.0
6656,6656,1,1.1,43.77353,11.26398,0,0,6,0.24019382084759097,2.0,4.0,10000.0,4.62,4.76,4.59,0.0,2.0
6657,6657,1,1.1,43.76952,11.24054,0,0,2,0.1567376086774606,1.0,1.0,67.0,4.82,4.96,4.9,0.0,1.0
6658,6658,1,1.1,43.76789,11.24097,0,0,4,0.2251169969815156,2.0,2.0,76.0,4.85,4.84,4.86,0.0,1.0
6659,6659,1,1.1,43.76835,11.24101,0,0,4,0.19469073988543434,1.0,1.0,100.0,4.73,4.76,4.74,0.0,1.0
6660,6660,1,1.1,43.7739486694336,11.249314308166504,2,0,4,0.24578246606917992,2.0,2.0,137.0,4.82,4.95,4.82,0.0,1.0
6661,6661,1,1.1,43.78092,11.25557,0,0,4,0.17631625264598527,1.0,2.0,75.0,4.85,4.89,4.86,0.0,1.0
6662,6662,1,1.1,43.77009,11.2427,9,2,1,0.27900559736771574,1.0,1.0,121.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
6663,6663,1,1.1,43.77537,11.24748,0,0,4,0.27676984011448713,1.0,4.0,96.0,4.6,4.79,4.45,0.0,1.5
6664,6664,1,1.1,43.76671,11.2412,0,0,5,0.18378190548832224,3.0,3.0,49.0,4.86,4.71,4.71,0.0,2.0
6665,6665,1,1.1,43.77309,11.24463,0,0,3,0.20711805931774907,1.0,3.0,93.0,4.3,4.71,4.48,0.0,1.0
6666,6666,1,1.1,43.76781,11.24412,2,0,5,0.18736041478623155,1.0,2.0,94.0,4.91,4.94,4.91,0.0,1.0
6667,6667,1,1.1,43.76657,11.24381,0,0,4,0.1499053019625371,1.0,1.0,83.0,4.57,4.87,4.55,0.0,1.0
6668,6668,1,1.1,43.78058,11.25469,8,2,1,0.2534993966440461,1.0,1.0,50.0,4.4,4.8,4.67,0.0,2.0
6669,6669,1,1.1,43.77324,11.24508,0,0,4,0.17919615499936228,1.0,2.0,500.0,4.53,4.71,4.56,0.0,1.0
6670,6670,1,1.1,43.77878,11.25427,2,0,2,0.2558350308028938,1.0,1.0,73.0,4.65,5.0,4.82,0.0,1.0
6671,6671,1,1.1,43.76882,11.2416,13,0,2,0.2327723357631415,1.0,1.0,43.0,4.74,4.76,4.67,0.0,1.0
6672,6672,1,1.1,43.76753,11.24073,8,2,2,0.2587346821418083,1.0,1.0,69.0,4.63,4.64,4.71,1.0,0.0
6673,6673,1,1.1,43.76681,11.26062,1,1,2,0.29494309780721056,1.0,1.0,128.0,4.94,5.0,4.94,0.0,1.0
6674,6674,1,1.0,43.77133,11.31846,0,0,3,0.2706311785135076,1.0,2.0,119.0,4.5,4.38,4.38,0.0,1.0
6675,6675,1,1.1,43.77756,11.25463,8,2,3,0.2311697943307195,1.0,1.0,123.0,5.0,5.0,5.0,0.0,1.0
6676,6676,1,1.1,43.768364,11.240911,0,0,6,0.18042269289636637,2.0,2.0,120.0,4.86,4.84,4.89,0.0,1.0
6677,6677,1,1.1,43.76613,11.24151,0,0,5,0.270298303196095,1.0,3.0,63.0,4.43,4.54,4.3,0.0,1.0
6678,6678,1,1.1,43.76968,11.24414,9,2,4,0.30589605224494354,1.0,2.0,234.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
6679,6679,1,1.1,43.76743165242075,11.262075598206168,2,0,4,0.18637197947647405,1.0,2.0,97.0,5.0,4.5,5.0,0.0,1.0
6680,6680,1,1.1,43.76765,11.24174,0,0,2,0.22413452512681975,1.0,1.0,59.0,4.75,4.8,4.78,0.0,1.0
6681,6681,1,1.1,43.76951,11.24464,0,0,4,0.2806401847153802,2.0,3.0,273.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
6682,6682,1,1.3,43.77287,11.23889,0,0,2,0.24872550149960912,1.0,1.0,73.0,4.9,4.77,4.86,0.0,1.0
6683,6683,1,1.1,43.76900209999999,11.2442542,6,0,3,0.22370264911166027,1.0,2.0,92.0,4.74,4.95,4.89,0.0,1.0
6684,6684,1,1.1,43.77721,11.25354,8,2,2,0.19742867358170618,1.0,1.0,136.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
6685,6685,1,1.1,43.76899,11.24194,0,0,4,0.17684976939350489,1.0,2.0,109.0,4.92,4.9,4.92,0.0,1.0
6686,6686,1,1.1,43.77727,11.251,8,2,2,0.2438252767715407,1.0,1.0,53.0,4.82,4.89,4.82,0.0,1.0
6687,6687,1,1.1,43.76648,11.24378,0,0,2,0.12624123780607097,1.0,1.0,70.0,4.86,4.95,4.89,0.0,1.0
6688,6688,1,1.1,43.76605,11.24377,0,0,4,0.21478697895024168,1.0,1.0,57.0,4.8,4.95,4.84,0.0,1.0
6689,6689,1,1.1,43.76697,11.25995,2,0,6,0.1579140909309318,2.0,4.0,274.0,4.83,4.97,4.91,0.0,3.0
6690,6690,1,1.1,43.77301,11.25818,0,0,2,0.20533049688869007,1.0,1.0,123.0,4.69,5.0,4.68,0.0,1.0
6691,6691,1,1.1,43.77821,11.25596,1,1,2,0.21223601849683016,1.0,1.0,198.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
6692,6692,1,1.1,43.77937,11.25614,8,2,4,0.26996235335597785,2.0,2.0,218.0,5.0,5.0,5.0,0.0,2.0
6693,6693,1,1.1,43.77552,11.25026,2,0,3,0.17210010939851345,1.0,2.0,133.0,4.75,4.94,4.72,0.0,1.0
6694,6694,1,1.1,43.77385,11.24993,0,0,4,0.1698148359213259,2.0,3.0,130.0,4.95,5.0,4.95,0.0,1.0
6695,6695,1,1.1,43.77749,11.25253,3,2,3,0.23201208173620327,1.0,3.0,114.0,4.5,4.78,4.57,0.0,1.0
6696,6696,1,1.1,43.77144,11.24656,0,0,6,0.3157532195570522,3.0,5.0,210.0,3.25,4.75,3.75,0.0,2.0
6697,6697,1,1.1,43.76961,11.24649,0,0,4,0.2842110673334041,2.0,2.0,300.0,3.78,4.33,4.22,0.0,1.0
6698,6698,1,1.1,43.7695251922913,11.24460842460394,0,0,5,0.22750768693968826,2.0,5.0,300.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,2.0
6699,6699,1,1.1,43.768803,11.241481,2,0,4,0.18510907737918056,1.0,2.0,73.0,4.77,5.0,4.87,0.0,1.0
6700,6700,1,1.1,43.768434,11.2411524,0,0,4,0.22317194194306486,1.0,2.0,71.0,4.82,4.91,4.73,0.0,1.0
6701,6701,1,1.1,43.771465,11.25726,2,0,4,0.16337918067717658,1.0,2.0,82.0,4.26,4.84,4.22,0.0,1.0
6702,6702,1,1.1,43.768047,11.240845,2,0,3,0.2639840424038569,1.0,2.0,100.0,4.5,4.75,4.58,0.0,1.0
6703,6703,1,1.1,43.76991432132482,11.241522533750894,0,0,2,0.24648047708321216,1.0,1.0,120.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
6704,6704,1,1.1,43.77463,11.2621,0,0,4,0.20332733415167362,2.0,2.0,100.0,3.83,4.33,3.83,0.0,1.0
6705,6705,1,1.1,43.76945,11.2427,8,2,2,0.27659009382981786,1.0,1.0,80.0,4.89,4.92,4.93,0.0,1.0
6706,6706,1,1.1,43.777653,11.254131,2,0,4,0.1661049155724874,1.0,2.0,93.0,4.58,4.84,4.68,0.0,1.0
6707,6707,1,1.1,43.769449411071975,11.244515217840672,2,0,5,0.22750768693968826,3.0,5.0,360.0,5.0,5.0,5.0,0.0,2.0
6708,6708,1,1.1,43.7786,11.25488,0,0,3,0.19942364284109199,1.0,1.0,99.0,4.9,4.9,4.94,0.0,1.0
6709,6709,1,1.1,43.76781,11.23988,0,0,4,0.6182648733468619,1.0,2.0,109.0,4.8,4.73,4.87,0.0,2.0
6710,6710,1,1.1,43.77675,11.24988,0,0,5,0.34793868554108737,1.0,3.0,125.0,4.63,4.87,4.66,0.0,1.0
6711,6711,1,1.1,43.7703,11.24466,0,0,6,0.17767956428325501,3.0,3.0,306.0,4.0,4.0,4.0,0.0,2.0
6712,6712,1,1.1,43.76975,11.2453,0,0,4,0.2315313723606214,1.0,2.0,671.0,4.81,4.88,4.84,0.0,1.0
6713,6713,1,1.1,43.76923091452245,11.24148826238224,0,0,2,0.20845106329785962,1.0,1.0,58.0,5.0,5.0,5.0,0.0,1.0
6714,6714,1,1.1,43.77726,11.25378,0,0,4,0.2529137674894518,1.0,1.0,69.0,4.78,4.94,4.79,0.0,1.0
6715,6715,1,1.1,43.76858,11.24288,2,0,4,0.1869025571502222,2.0,2.0,115.0,5.0,5.0,5.0,0.0,1.0
6716,6716,1,1.1,43.77821,11.25596,1,1,3,0.21687727379291774,1.0,2.0,198.0,5.0,5.0,5.0,0.0,1.0
6717,6717,1,1.1,43.77453,11.26408,0,0,2,0.17083649085774544,1.0,1.0,300.0,4.87,4.94,4.91,0.0,1.0
6718,6718,1,1.1,43.77722,11.25175,9,2,2,0.467152711432117,1.0,2.0,45.0,3.5,5.0,3.0,0.0,1.0
6719,6719,1,1.1,43.76745,11.25958,2,0,4,0.14626629175246172,1.0,2.0,187.0,4.72,4.91,4.56,0.0,1.0
6720,6720,1,1.1,43.76985,11.24183,0,0,3,0.20103747514264214,1.0,2.0,80.0,4.93,4.91,4.96,0.0,1.5
6721,6721,1,1.1,43.77207,11.25878,2,0,2,0.16504324496053877,1.0,1.0,105.0,4.91,4.97,4.91,0.0,1.0
6722,6722,1,1.1,43.7783,11.25291,8,2,2,0.21528610749133298,1.0,1.0,95.0,4.79,4.95,4.88,0.0,1.0
6723,6723,1,1.1,43.7734,11.24789,0,0,4,0.20892019474104387,2.0,2.0,119.0,4.73,4.97,4.78,0.0,1.0
6724,6724,1,1.1,43.77331,11.26363,0,0,6,0.19015437313064018,2.0,4.0,332.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,2.0
6725,6725,1,1.1,43.76733637456392,11.260732561255882,3,2,4,0.3541218944072296,1.0,4.0,175.0,5.0,5.0,5.0,0.0,1.0
6726,6726,1,1.1,43.7784,11.25491,2,0,4,0.23228354335756793,1.0,2.0,76.0,4.72,4.86,4.7,0.0,1.0
6727,6727,1,1.1,43.76760107306327,11.242953716420496,0,0,4,0.16219006677241862,1.0,2.0,110.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
6728,6728,1,1.1,43.77406,11.24785,35,0,2,0.1794325665108728,1.0,1.0,52.0,4.75,4.85,4.71,0.0,1.0
6729,6729,1,1.1,43.76896,11.2409,0,0,4,0.22283417840548905,1.0,2.0,145.0,4.98,4.91,4.98,0.0,1.0
6730,6730,1,1.1,43.77841,11.25438,0,0,3,0.26083256129317883,1.0,1.0,99.0,4.81,4.89,4.86,0.0,1.0
6731,6731,1,1.1,43.769051,11.241963,2,0,3,0.18275459325223753,1.0,1.0,171.0,4.85,4.92,4.92,0.0,1.0
6732,6732,1,1.1,43.77385,11.24993,0,0,2,0.2141429762784396,1.0,1.0,109.0,4.97,4.99,4.98,0.0,1.0
6733,6733,1,1.1,43.76904,11.24407,0,0,4,0.19605733386906216,1.0,1.0,72.0,4.73,4.88,4.78,0.0,1.0
6734,6734,1,1.1,43.76713,11.23977,0,0,5,0.22752385544961837,3.0,4.0,111.0,4.87,4.76,4.92,0.0,2.0
6735,6735,1,1.1,43.7794,11.25523,0,0,2,0.25863251534658455,1.0,4.0,117.0,4.56,4.67,4.47,0.0,1.0
6736,6736,1,1.1,43.76972,11.24268,8,2,2,0.2655616983333449,1.0,1.0,70.0,5.0,4.94,5.0,0.0,2.0
6737,6737,1,1.1,43.76745066596059,11.260560819573966,3,2,3,0.44050200825435776,1.0,2.0,138.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
6738,6738,1,1.1,43.77892,11.25126,9,2,2,0.3849762614335329,1.0,3.0,156.0,4.0,5.0,4.0,0.0,1.0
6739,6739,1,1.1,43.76708,11.24145,2,0,4,0.1611147887344243,1.0,2.0,116.0,4.53,4.77,4.73,0.0,1.0
6740,6740,1,1.1,43.77155,11.25657,17,2,2,0.3539710275324688,1.0,1.0,83.0,4.83,5.0,4.79,0.0,1.0
6741,6741,1,1.1,43.77040876384345,11.240711160713213,2,0,2,0.2307465463603528,1.0,1.0,61.0,4.5,4.5,4.75,0.0,1.0
6742,6742,1,1.1,43.779333812603184,11.255958527326584,0,0,4,0.1526243587021144,2.0,2.0,117.0,4.67,5.0,5.0,0.0,1.0
6743,6743,1,1.1,43.77063,11.24413,0,0,4,0.19519606280606558,1.0,2.0,107.0,4.94,4.94,4.94,0.0,1.0
6744,6744,1,1.1,43.77193,11.26165,0,0,6,0.2106784402162462,2.0,3.0,204.0,4.86,5.0,4.71,0.0,2.0
6745,6745,1,1.1,43.76916,11.24239,0,0,4,0.22347482157009468,1.0,1.0,100.0,4.95,4.86,5.0,0.0,1.0
6746,6746,1,1.1,43.76698383960489,11.259311211029832,0,0,4,0.21725967527335147,2.0,2.0,240.0,5.0,5.0,5.0,0.0,2.0
6747,6747,1,1.1,43.77912,11.25566,0,0,4,0.2165057618404671,1.0,2.0,134.0,4.78,4.86,4.83,0.0,1.0
6748,6748,1,1.1,43.77213,11.24956,13,0,3,0.2169049272557917,1.0,1.0,202.0,4.94,5.0,5.0,0.0,2.5
6749,6749,1,1.1,43.76974,11.24376,0,0,3,0.17365771184926634,1.0,1.0,134.0,4.88,4.94,4.94,0.0,1.0
6750,6750,1,1.1,43.77085,11.24414,0,0,2,0.20304415442846796,1.0,1.0,72.0,4.65,4.8,4.68,0.0,1.0
6751,6751,1,1.3,43.77074,11.24047,0,0,4,0.37871803624295,2.0,2.0,120.0,4.78,4.83,4.89,0.0,1.0
6752,6752,1,1.1,43.76902,11.24194,0,0,2,0.25279877450222343,1.0,2.0,170.0,4.82,4.91,4.91,0.0,1.0
6753,6753,1,1.1,43.77767,11.25499,0,0,4,0.155831055653502,1.0,2.0,79.0,4.63,4.94,4.78,0.0,1.0
6754,6754,1,1.1,43.7719,11.2562,0,0,2,0.33647503433908416,1.0,2.0,46.0,4.72,4.98,4.73,0.0,1.0
6755,6755,1,1.1,43.77603,11.24934,0,0,7,0.21695418592928734,4.0,4.0,264.0,4.85,5.0,4.87,0.0,4.0
6756,6756,1,1.1,43.774017,11.24758,2,0,7,0.24691268839218328,3.0,3.0,309.0,4.95,5.0,5.0,0.0,3.0
6757,6757,1,1.1,43.769722,11.24403,2,0,4,0.18197229001395704,1.0,2.0,83.0,4.88,4.82,4.82,0.0,1.0
6758,6758,1,1.1,43.772,11.24174,0,0,6,0.18980415974589193,2.0,3.0,165.0,4.89,4.86,4.89,0.0,2.0
6759,6759,1,1.1,43.76911,11.24086,0,0,7,0.19167693333643765,3.0,5.0,245.0,4.77,4.93,4.8,0.0,1.0
6760,6760,1,1.4,43.79782,11.17377,2,0,4,0.19825873726278323,1.0,2.0,60.0,4.84,4.55,4.89,0.0,1.5
6761,6761,1,1.1,43.77207,11.25835,0,0,4,0.14787988068298488,1.0,1.0,87.0,4.64,4.97,4.6,0.0,1.0
6762,6762,1,1.1,43.76624,11.24064,0,0,3,0.18603242907841372,1.0,2.0,84.0,4.5,4.67,4.5,0.0,1.0
6763,6763,1,1.1,43.77827,11.25272,8,2,2,0.28612465369438866,1.0,1.0,80.0,4.69,4.89,4.73,0.0,1.0
6764,6764,1,1.1,43.77374,11.24928,0,0,2,0.19324122620842094,1.0,1.0,95.0,4.75,4.96,4.82,0.0,1.0
6765,6765,1,1.3,43.76977,11.23871,2,0,4,0.1644185693882393,1.0,2.0,66.0,4.62,4.69,4.49,0.0,1.0
6766,6766,1,1.1,43.76582,11.24122,0,0,2,0.17269037255442482,1.0,2.0,53.0,4.78,4.92,4.81,0.0,1.0
6767,6767,1,1.1,43.7733,11.24754,0,0,6,0.19979918459110574,2.0,6.0,150.0,4.74,4.83,4.77,0.0,1.0
6768,6768,1,1.1,43.7670748,11.2598476,3,2,4,0.19960269069328002,1.0,2.0,182.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
6769,6769,1,1.1,43.76904,11.24034,0,0,3,0.18785027317823855,2.0,2.0,80.0,4.75,4.82,4.81,0.0,2.0
6770,6770,1,1.1,43.76984,11.24114,16,2,2,0.30128936899546377,1.0,2.0,82.0,4.6,4.8,4.8,0.0,1.0
6771,6771,1,1.1,43.77759,11.25401,2,0,2,0.2215900092706468,1.0,1.0,52.0,4.3,4.82,4.42,0.0,1.0
6772,6772,1,1.0,43.77498,11.3208,0,0,4,0.2723320302114054,1.0,2.0,144.0,4.8,4.4,4.8,0.0,1.0
6773,6773,1,1.3,43.76733,11.23955,0,0,4,0.23786445247402624,2.0,4.0,70.0,4.66,4.71,4.58,0.0,1.0
6774,6774,1,1.1,43.77715,11.25187,9,2,2,0.2934866611641118,1.0,1.0,121.0,4.85,4.88,4.83,0.0,1.0
6775,6775,1,1.2,43.7481,11.23311,0,0,4,0.20982929101115677,2.0,3.0,50.0,4.53,4.49,4.57,0.0,1.0
6776,6776,1,1.1,43.7789623,11.2551467,0,0,2,0.15286935953865088,1.0,1.0,100.0,4.5,5.0,5.0,0.0,1.0
6777,6777,1,1.1,43.7716,11.25684,0,0,4,0.18093683348305145,1.0,2.0,92.0,4.84,4.96,4.86,0.0,1.0
6778,6778,1,1.1,43.77208,11.25661,16,2,4,0.3098640520982671,2.0,2.0,70.0,4.66,4.87,4.54,0.0,1.0
6779,6779,1,1.1,43.77878,11.25517,13,0,4,0.2602682151140141,1.0,1.0,122.0,4.82,4.94,4.86,0.0,1.0
6780,6780,1,1.1,43.77779,11.25159,3,2,2,0.24898607530838873,1.0,1.0,89.0,4.0,4.67,4.16,0.0,1.0
6781,6781,1,1.1,43.7689,11.23978,0,0,2,0.16400118463956787,1.0,1.0,80.0,4.64,4.92,4.76,0.0,1.0
6782,6782,1,1.1,43.77173,11.25693,17,2,2,0.32241721853258914,1.0,2.0,99.0,4.74,5.0,4.68,0.0,1.0
6783,6783,1,1.1,43.77405,11.24742,0,0,3,0.22927953388860756,1.0,2.0,99.0,4.86,4.95,4.91,0.0,1.0
6784,6784,1,1.1,43.76678,11.26106,1,1,2,0.43749593355023375,1.0,2.0,128.0,4.83,5.0,5.0,0.0,1.0
6785,6785,1,1.1,43.77245,11.25685,0,0,4,0.20690509225085257,1.0,1.0,125.0,4.77,4.98,4.81,0.0,1.0
6786,6786,1,1.1,43.77036,11.24187,0,0,4,0.16177390330113006,1.0,2.0,92.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
6787,6787,1,1.1,43.77519,11.24777,0,0,2,0.14462375497180482,1.0,1.0,70.0,4.6,4.87,4.68,0.0,1.0
6788,6788,1,1.1,43.76837,11.24371,2,0,2,0.247990772704614,1.0,1.0,105.0,5.0,5.0,5.0,0.0,1.0
6789,6789,1,1.1,43.767204,11.260949,3,2,4,0.4251415098077457,1.0,1.0,157.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
6790,6790,1,1.1,43.77193,11.2564,0,0,4,0.37992464381681496,1.0,2.0,120.0,4.75,5.0,4.74,0.0,1.0
6791,6791,1,1.1,43.7686065,11.2410774,0,0,6,0.22233377830948695,2.0,3.0,229.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,2.0
6792,6792,1,1.0,43.76765,11.31198,0,0,2,0.19181446000710983,1.0,1.0,45.0,4.82,4.77,4.95,0.0,1.0
6793,6793,1,1.1,43.77865,11.25182,3,2,3,0.3602177765402979,1.0,2.0,100.0,5.0,5.0,5.0,0.0,1.0
6794,6794,1,1.1,43.77034,11.24362,0,0,4,0.1613314264728682,2.0,3.0,92.0,4.63,4.84,4.58,0.0,1.0
6795,6795,1,1.1,43.77348,11.24905,0,0,4,0.1808160509495078,2.0,1.0,116.0,4.75,4.97,4.95,0.0,2.0
6796,6796,1,1.1,43.77419,11.24747,0,0,4,0.18278447879291504,1.0,1.0,161.0,4.86,4.99,4.93,0.0,1.5
6797,6797,1,1.1,43.766911,11.239418,2,0,7,0.19647997567950476,2.0,4.0,130.0,4.56,4.67,4.72,0.0,1.0
6798,6798,1,1.1,43.77782,11.25168,3,2,1,0.3442879717581999,1.0,1.0,75.0,4.29,4.86,4.0,0.0,1.0
6799,6799,1,1.1,43.76845,11.24253,0,0,6,0.3060739333117898,2.0,3.0,140.0,4.91,5.0,4.96,0.0,1.5
6800,6800,1,1.1,43.77501,11.24759,0,0,4,0.2703446890448698,1.0,2.0,148.0,4.19,4.75,4.56,0.0,1.0
6801,6801,1,1.1,43.77107,11.2422,0,0,2,0.22013168582351206,1.0,1.0,173.0,4.71,4.82,4.85,0.0,2.0
6802,6802,1,1.1,43.77211,11.25657,16,2,4,0.3005854127588725,1.0,2.0,52.0,4.56,4.91,4.5,0.0,1.0
6803,6803,1,1.1,43.77296,11.24279,0,0,4,0.27613959217212874,1.0,1.0,113.0,4.8,4.93,4.78,0.0,1.0
6804,6804,1,1.1,43.76755,11.24371,0,0,4,0.23226819072427704,2.0,2.0,140.0,4.65,4.94,4.71,0.0,1.0
6805,6805,1,1.1,43.77477,11.24891,2,0,4,0.3109611233922373,1.0,1.0,103.0,4.67,5.0,4.67,0.0,2.0
6806,6806,1,1.1,43.77381,11.24844,0,0,6,0.18955821432419456,2.0,3.0,144.0,4.82,4.85,4.88,0.0,1.0
6807,6807,1,1.1,43.77822,11.25186,9,2,4,0.467152711432117,1.0,4.0,85.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
6808,6808,1,1.3,43.76729,11.23908,0,0,8,0.2366719307196963,4.0,4.0,270.0,4.89,4.84,4.91,0.0,4.0
6809,6809,1,1.1,43.76865,11.24153,0,0,2,0.2177790943803967,1.0,2.0,145.0,4.9,5.0,4.8,0.0,1.0
6810,6810,1,1.1,43.772491,11.258271,3,2,2,0.43829455869988604,1.0,1.0,133.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
6811,6811,1,1.1,43.769024,11.240594,0,0,4,0.20311156189123955,2.0,3.0,135.0,4.7,4.8,4.73,0.0,1.0
6812,6812,1,1.1,43.7781,11.25375,0,0,5,0.1738109927376988,2.0,3.0,92.0,4.36,4.79,4.29,0.0,1.0
6813,6813,1,1.1,43.769966,11.243262,2,0,2,0.2510911426478915,1.0,1.0,135.0,4.71,4.97,5.0,0.0,1.0
6814,6814,1,1.1,43.76564,11.24429,2,0,3,0.24326533573173265,1.0,1.0,70.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
6815,6815,1,1.1,43.77436,11.24909,0,0,2,0.20954030125657575,1.0,2.0,118.0,4.81,5.0,4.88,0.0,1.0
6816,6816,1,1.1,43.76991,11.24347,13,0,2,0.19145673429210253,1.0,1.0,96.0,4.79,4.93,4.88,0.0,1.0
6817,6817,1,1.1,43.77032,11.24337,0,0,4,0.2728538330303514,1.0,3.0,77.0,4.62,4.86,4.55,0.0,1.0
6818,6818,1,1.1,43.7707,11.25019,11,0,3,0.1913104688950978,1.0,1.0,162.0,5.0,5.0,4.81,0.0,1.0
6819,6819,1,1.1,43.77184,11.25755,8,2,2,0.3240368441824156,1.0,1.0,37.0,4.0,5.0,4.0,1.0,0.0
6820,6820,1,1.1,43.77037,11.24273,0,0,5,0.16417859548387984,2.0,4.0,92.0,4.66,4.72,4.59,0.0,1.0
6821,6821,1,1.1,43.76851,11.24425,0,0,5,0.15984065488423493,2.0,4.0,94.0,4.63,4.77,4.6,0.0,1.0
6822,6822,1,1.1,43.77112,11.24266,0,0,2,0.17582821948165941,1.0,1.0,55.0,4.53,4.85,4.46,0.0,1.0
6823,6823,1,1.1,43.76745,11.26102,2,0,4,0.24668325917966363,1.0,1.0,200.0,4.93,5.0,4.93,0.0,1.0
6824,6824,1,1.1,43.76712,11.24175,0,0,4,0.21792566140919073,2.0,2.0,196.0,4.86,4.93,4.95,0.0,1.5
6825,6825,1,1.1,43.77739,11.25045,9,2,2,0.2684729646260857,1.0,1.0,120.0,4.38,4.88,4.88,0.0,1.0
6826,6826,1,1.1,43.7662599,11.2443427,2,0,3,0.13964116355047201,2.0,3.0,140.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
6827,6827,1,1.1,43.77744,11.25046,9,2,2,0.44058865809978487,1.0,1.0,157.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
6828,6828,1,1.1,43.76690543106134,11.239892776773951,0,0,5,0.21370670825267357,3.0,3.0,140.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
6829,6829,1,1.1,43.77298558656441,11.257909670707432,3,2,2,0.3580626834459896,1.0,1.0,90.0,4.69,5.0,4.54,0.0,1.0
6830,6830,1,1.1,43.77993,11.25599,13,0,2,0.2575177353597822,1.0,1.0,69.0,4.88,4.95,4.92,0.0,1.0
6831,6831,1,1.1,43.77251,11.25016,2,0,4,0.29332931139192414,1.0,2.0,114.0,4.0,5.0,4.33,0.0,1.0
6832,6832,1,1.1,43.77642,11.24618,3,2,2,0.3550699299933537,1.0,1.0,122.0,4.93,4.93,5.0,0.0,1.0
6833,6833,1,1.1,43.77412,11.24568,8,2,2,0.27563565556787645,1.0,1.0,82.0,4.75,4.74,4.74,0.0,1.0
